artist,header,locations-name,locations-url,products,time,title,searchresultURL,listened,skipped,searched
,Play Music,,,Google Play Music,2018-04-06T05:22:56.627Z,lightening never thunder,https://play.google.com/music/search/lightning+never+thunder,False,False,True
Carl Douglas,Google Play Music,,,Google Play Music,2018-04-06T05:22:34.158Z,Too Hot to Handle,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-04-06T05:19:15.809Z,I Want to Give You My Everything,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-04-06T05:16:39.426Z,When You Got Love,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-04-06T05:13:08.021Z,Kung Fu Fighting,,True,False,False
,Play Music,,,Google Play Music,2018-04-03T16:06:16.437Z,Hamilton,https://play.google.com/music/search/Hamilton,False,False,True
Phillipa Soo,Google Play Music,,,Google Play Music,2018-04-03T08:09:39.661Z,Take A Break,,True,False,False
Christopher Jackson,Google Play Music,,,Google Play Music,2018-04-03T08:09:08.445Z,Cabinet Battle #1,,True,False,False
Soundgarden,Google Play Music,,,Google Play Music,2018-04-03T07:28:08.311Z,Black Hole Sun,,True,False,False
Red Hot Chili Peppers,Google Play Music,,,Google Play Music,2018-04-03T07:22:49.950Z,The Hunter,,True,False,False
System Of A Down,Google Play Music,,,Google Play Music,2018-04-03T07:18:49.634Z,ATWA,,True,False,False
Nirvana,Google Play Music,,,Google Play Music,2018-04-03T07:15:53.294Z,The Man Who Sold The World,,True,False,False
Cypress Hill,Google Play Music,,,Google Play Music,2018-04-03T07:11:32.306Z,(Rock) Superstar,,True,False,False
Incubus,Google Play Music,,,Google Play Music,2018-04-03T07:06:55.347Z,Consequence,,True,False,False
Rage Against the Machine,Google Play Music,,,Google Play Music,2018-04-03T07:03:36.465Z,People of the Sun (Live Album Version),,True,False,False
Audioslave,Google Play Music,,,Google Play Music,2018-04-03T07:01:08.707Z,Until We Fall,,True,False,False
Soundgarden,Google Play Music,,,Google Play Music,2018-04-03T06:57:17.629Z,Rusty Cage,,True,False,False
Foo Fighters,Google Play Music,,,Google Play Music,2018-04-03T06:52:51.095Z,Wattershed,,True,False,False
Pearl Jam,Google Play Music,,,Google Play Music,2018-04-03T06:50:37.928Z,Deep,,True,False,False
Smashing Pumpkins,Google Play Music,,,Google Play Music,2018-04-03T06:46:19.469Z,Rocket,,True,False,False
Korn,Google Play Music,,,Google Play Music,2018-04-03T06:42:13.048Z,A.D.I.D.A.S.,,True,False,False
System Of A Down,Google Play Music,,,Google Play Music,2018-04-03T06:39:40.103Z,Toxicity,,True,False,False
Nirvana,Google Play Music,,,Google Play Music,2018-04-03T06:36:01.340Z,Come As You Are,,True,False,False
Soundgarden,Google Play Music,,,Google Play Music,2018-04-03T06:31:47.454Z,The Day I Tried To Live,,True,False,False
Deftones,Google Play Music,,,Google Play Music,2018-04-03T06:25:49.324Z,My Own Summer (Shove It),,True,False,False
Rage Against the Machine,Google Play Music,,,Google Play Music,2018-04-03T06:22:14.681Z,Roll Right,,True,False,False
Audioslave,Google Play Music,,,Google Play Music,2018-04-03T06:17:54.411Z,I Am the Highway,,True,False,False
Queens Of The Stone Age,Google Play Music,,,Google Play Music,2018-04-03T06:12:19.378Z,Do It Again,,True,False,False
Incubus,Google Play Music,,,Google Play Music,2018-04-03T06:08:15.199Z,Vitamin,,True,False,False
Foo Fighters,Google Play Music,,,Google Play Music,2018-04-03T06:05:02.001Z,Stranger Things Have Happened,,True,False,False
Incubus,Google Play Music,,,Google Play Music,2018-04-03T05:59:41.006Z,Redefine,,True,False,False
Foo Fighters,Google Play Music,,,Google Play Music,2018-04-03T05:56:21.488Z,I'll Stick Around,,True,False,False
Deftones,Google Play Music,,,Google Play Music,2018-04-03T05:52:28.858Z,Rickets,,True,False,False
System of a Down,Google Play Music,,,Google Play Music,2018-04-03T05:49:46.141Z,DDevil,,True,False,False
Rage Against the Machine,Google Play Music,,,Google Play Music,2018-04-03T05:48:03.504Z,Snakecharmer,,True,False,False
Incubus,Google Play Music,,,Google Play Music,2018-04-03T05:44:07.844Z,Pardon Me,,True,False,False
Soundgarden,Google Play Music,,,Google Play Music,2018-04-03T05:40:24.213Z,Kickstand,,True,False,False
The Offspring,Google Play Music,,,Google Play Music,2018-04-03T05:38:49.902Z,Killboy Powerhead,,True,False,False
Stone Temple Pilots,Google Play Music,,,Google Play Music,2018-04-03T05:36:47.177Z,Dead & Bloated (Remastered),,True,False,False
Audioslave,Google Play Music,,,Google Play Music,2018-04-03T05:31:37.053Z,Show Me How to Live,,True,False,False
Red Hot Chili Peppers,Google Play Music,,,Google Play Music,2018-04-03T05:26:59.237Z,The Getaway,,True,False,False
System Of A Down,Google Play Music,,,Google Play Music,2018-04-03T05:22:48.870Z,Chop Suey!,,True,False,False
Rage Against the Machine,Google Play Music,,,Google Play Music,2018-04-03T05:19:18.502Z,Killing in the Name (Live Album Version),,True,False,False
Foo Fighters,Google Play Music,,,Google Play Music,2018-04-03T05:14:14.872Z,Arlandria,,True,False,False
Beastie Boys,Google Play Music,,,Google Play Music,2018-04-03T05:09:47.132Z,Dope Little Song (2009 Digital Remaster),,True,False,False
Nirvana,Google Play Music,,,Google Play Music,2018-04-03T05:07:58.019Z,All Apologies,,True,False,False
Them Crooked Vultures,Google Play Music,,,Google Play Music,2018-04-03T05:01:45.606Z,Caligulove,,True,False,False
Rage Against The Machine,Google Play Music,,,Google Play Music,2018-04-03T04:56:50.347Z,Wake Up,,True,False,False
Soundgarden,Google Play Music,,,Google Play Music,2018-04-03T04:31:35.821Z,Spoonman,,True,False,False
Incubus,Google Play Music,,,Google Play Music,2018-04-03T04:27:28.846Z,Stellar,,True,False,False
System Of A Down,Google Play Music,,,Google Play Music,2018-04-03T04:24:08.353Z,B.Y.O.B.,,True,False,False
Audioslave,Google Play Music,,,Google Play Music,2018-04-03T04:19:53.018Z,Cochise,,True,False,False
Red Hot Chili Peppers,Google Play Music,,,Google Play Music,2018-04-03T04:16:10.790Z,We Turn Red,,True,False,False
Foo Fighters,Google Play Music,,,Google Play Music,2018-04-03T04:12:50.404Z,See You,,True,False,False
Rage Against the Machine,Google Play Music,,,Google Play Music,2018-04-03T04:10:23.796Z,Vietnow,,True,False,False
,Play Music,,,Google Play Music,2018-04-03T04:03:58.975Z,telefone,https://play.google.com/music/search/telefone,False,False,True
,Play Music,,,Google Play Music,2018-04-03T04:03:50.980Z,telefone by  noname,https://play.google.com/music/search/telefone+by++noname,False,False,True
,Play Music,,,Google Play Music,2018-04-03T04:03:13.078Z,Noname,https://play.google.com/music/search/Noname,False,False,True
Carl Douglas,Google Play Music,,,Google Play Music,2018-04-03T04:02:16.540Z,Kung Fu Fighting,,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T12:34:27.641Z,Reach Down (Demo),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T12:33:03.458Z,Say Hello 2 Heaven (Demo),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T12:25:58.805Z,All Night Thing (Alternate Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T12:22:06.920Z,Wooden Jesus (Alternate Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T12:17:18.211Z,Say Hello 2 Heaven (Alternate Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T12:10:54.094Z,All Night Thing (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T12:07:01.844Z,Four Walled World (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T12:00:07.602Z,Your Savior (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T11:56:03.266Z,Wooden Jesus (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T11:51:52.716Z,Times Of Trouble (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T11:46:10.051Z,Call Me A Dog (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T11:41:05.623Z,Pushin' Forward Back (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T11:37:20.516Z,Hunger Strike (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T11:33:13.889Z,Reach Down (25th Anniversary Mix),,True,False,False
Temple of the Dog,Google Play Music,,,Google Play Music,2018-03-30T11:21:59.513Z,Say Hello 2 Heaven (25th Anniversary Mix),,True,False,False
Julia Michaels,Google Play Music,,,Google Play Music,2018-03-30T11:06:28.144Z,Issues,,True,False,False
,Play Music,,,Google Play Music,2018-03-30T11:06:16.796Z,all the stars,https://play.google.com/music/search/all+the+stars,False,False,True
Mura Masa,Google Play Music,,,Google Play Music,2018-03-30T10:31:22.067Z,Love$ick (feat. A$AP Rocky),,True,False,False
Migos,Google Play Music,,,Google Play Music,2018-03-30T10:28:09.909Z,Bad and Boujee (feat. Lil Uzi Vert),,True,False,False
SZA,Google Play Music,,,Google Play Music,2018-03-30T10:22:35.163Z,The Weekend,,True,False,False
Portugal. The Man,Google Play Music,,,Google Play Music,2018-03-30T10:18:03.051Z,Feel It Still,,True,False,False
Billy Idol,Google Play Music,,,Google Play Music,2018-03-29T14:12:49.976Z,Rebel Yell,,True,False,False
INXS,Google Play Music,,,Google Play Music,2018-03-29T14:08:02.767Z,Listen Like Thieves,,True,False,False
Twisted Sister,Google Play Music,,,Google Play Music,2018-03-29T14:04:16.407Z,We're Not Gonna Take It,,True,False,False
AC/DC,Google Play Music,,,Google Play Music,2018-03-29T14:00:36.591Z,Shoot to Thrill,,True,False,False
Van Halen,Google Play Music,,,Google Play Music,2018-03-29T13:55:19.181Z,Unchained,,True,False,False
Journey,Google Play Music,,,Google Play Music,2018-03-29T13:51:49.263Z,Any Way You Want It,,True,False,False
Starship,Google Play Music,,,Google Play Music,2018-03-29T13:48:09.076Z,We Built This City,,True,False,False
Motley Crue,Google Play Music,,,Google Play Music,2018-03-29T13:43:13.037Z,Dr. Feelgood,,True,False,False
Aerosmith,Google Play Music,,,Google Play Music,2018-03-29T13:38:23.091Z,Rag Doll,,True,False,False
Billy Idol,Google Play Music,,,Google Play Music,2018-03-29T13:33:57.450Z,Hot In The City (2001 Digital Remaster),,True,False,False
The Rolling Stones,Google Play Music,,,Google Play Music,2018-03-29T13:30:19.359Z,Start Me Up,,True,False,False
ZZ Top,Google Play Music,,,Google Play Music,2018-03-29T13:26:46.247Z,Gimme All Your Lovin',,True,False,False
George Thorogood And The Destroyers,Google Play Music,,,Google Play Music,2018-03-29T13:22:45.072Z,Bad To The Bone,,True,False,False
Duran Duran,Google Play Music,,,Google Play Music,2018-03-29T13:17:52.891Z,Hungry Like The Wolf (2009 Remastered Version),,True,False,False
Dire Straits,Google Play Music,,,Google Play Music,2018-03-29T13:14:12.381Z,Money For Nothing (Edit),,True,False,False
INXS,Google Play Music,,,Google Play Music,2018-03-29T13:10:05.420Z,Devil Inside,,True,False,False
Foreigner,Google Play Music,,,Google Play Music,2018-03-29T13:04:51.661Z,Urgent,,True,False,False
Journey,Google Play Music,,,Google Play Music,2018-03-29T13:00:20.589Z,Don't Stop Believin',,True,False,False
Survivor,Google Play Music,,,Google Play Music,2018-03-29T12:56:09.481Z,Eye of the Tiger,,True,False,False
Motley Crue,Google Play Music,,,Google Play Music,2018-03-29T12:52:05.816Z,Kickstart My Heart,,True,False,False
Def Leppard,Google Play Music,,,Google Play Music,2018-03-29T12:47:23.046Z,Armageddon It,,True,False,False
The Rolling Stones,Google Play Music,,,Google Play Music,2018-03-29T12:41:56.380Z,Can't You Hear Me Knocking (Remastered),,True,False,False
Loverboy,Google Play Music,,,Google Play Music,2018-03-29T12:34:40.413Z,Working for the Weekend,,True,False,False
AC/DC,Google Play Music,,,Google Play Music,2018-03-29T12:30:59.396Z,You Shook Me All Night Long,,True,False,False
Ted Nugent,Google Play Music,,,Google Play Music,2018-03-29T12:27:29.341Z,Stranglehold,,True,False,False
Foreigner,Google Play Music,,,Google Play Music,2018-03-29T12:19:06.143Z,Juke Box Hero,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-03-29T12:14:44.551Z,Too Hot to Handle,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-03-29T12:12:14.074Z,I Want to Give You My Everything,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-03-29T12:09:37.740Z,When You Got Love,,True,False,False
Carl Douglas,Google Play Music,,,Google Play Music,2018-03-29T12:06:06.370Z,Kung Fu Fighting,,True,False,False
Shanghai Roxi Musical Studio Choirs,Google Play Music,,,Google Play Music,2018-03-29T12:02:44.512Z,Kung Fu Fighting (Celebration Time),,True,False,False
Robin Williams,Google Play Music,,,Google Play Music,2018-03-29T12:01:54.738Z,Blow Me Down,,True,False,False
John Tartaglia,Google Play Music,,,Google Play Music,2018-03-29T12:01:50.996Z,Freak Flag,,True,False,False
Randy Newman,Google Play Music,,,Google Play Music,2018-03-29T12:01:41.205Z,"Monsters, Inc.",,True,False,False
Len Cariou,Google Play Music,,,Google Play Music,2018-03-29T12:00:46.235Z,"Prelude: The Ballad of Sweeney Todd: ""Attend the Tale of Sweeney Todd""",,True,False,False
The Mellomen,Google Play Music,,,Google Play Music,2018-03-29T11:57:11.935Z,"The Tiki, Tiki, Tiki Room",,True,False,False
Anthony Gonzalez,Google Play Music,,,Google Play Music,2018-03-29T11:54:32.404Z,Un Poco Loco,,True,False,False
Michael McGrath,Google Play Music,,,Google Play Music,2018-03-29T11:52:40.144Z,Perspective,,True,False,False
David Ogden Stiers,Google Play Music,,,Google Play Music,2018-03-29T11:49:55.353Z,Savages,,True,False,False
Matthew Broderick,Google Play Music,,,Google Play Music,2018-03-29T11:45:57.912Z,Grand Old Ivy,,True,False,False
Alan Menken,Google Play Music,,,Google Play Music,2018-03-29T11:44:23.073Z,Gaston (Reprise),,True,False,False
Megan Mullally,Google Play Music,,,Google Play Music,2018-03-29T11:42:15.037Z,"Freddy, My Love",,True,False,False
Jeremy Jordan,Google Play Music,,,Google Play Music,2018-03-29T11:42:13.675Z,Watch What Happens (Reprise),,True,False,False
Bebe Neuwirth,Google Play Music,,,Google Play Music,2018-03-29T11:42:09.724Z,When Velma Takes the Stand,,True,False,False
Matthew Broderick,Google Play Music,,,Google Play Music,2018-03-29T11:42:08.437Z,That Face,,True,False,False
Susan Egan,Google Play Music,,,Google Play Music,2018-03-29T11:42:07.271Z,My Funny Valentine (Live) [feat. Christopher McGovern],,True,False,False
Julie Andrews,Google Play Music,,,Google Play Music,2018-03-29T11:42:04.838Z,Feed the Birds (Tuppence A Bag),,True,False,False
Walter Catlett,Google Play Music,,,Google Play Music,2018-03-29T11:42:03.383Z,Hi-Diddle-Dee-Dee (An Actor's Life For Me),,True,False,False
"Lex de Azevedo, Larry Bastian, David Zippel, Larry Schwartz",Google Play Music,,,Google Play Music,2018-03-29T11:42:01.793Z,Derek Finds Odette,,True,False,False
"Nathan Lane, Roger Bart & Greek Chorus",Google Play Music,,,Google Play Music,2018-03-29T11:42:00.067Z,Invocation and Instructions to the Audience,,True,False,False
George Bruns,Google Play Music,,,Google Play Music,2018-03-29T11:41:57.415Z,Magical House Cleaning/Blue Or Pink,,True,False,False
Brian d'Arcy James,Google Play Music,,,Google Play Music,2018-03-29T11:41:56.029Z,When Words Fail,,True,False,False
Len Cariou,Google Play Music,,,Google Play Music,2018-03-29T11:41:49.571Z,No Place Like London,,True,False,False
Brad Oscar,Google Play Music,,,Google Play Music,2018-03-29T11:41:48.077Z,Der Guten Tag Hop-Clop,,True,False,False
Donald O'Connor,Google Play Music,,,Google Play Music,2018-03-29T11:41:46.828Z,Make 'em Laugh,,True,False,False
Samuel E. Wright,Google Play Music,,,Google Play Music,2018-03-29T11:41:44.346Z,"They Live in You (From ""The Lion King Original Broadway Cast Recording"") (From ""The Lion King""/Original Broadway Cast Recording)",,True,False,False
Christopher Walken,Google Play Music,,,Google Play Music,2018-03-29T11:39:58.552Z,I Wan'na Be Like You,,True,False,False
The 'Les Misérables 2010' Company,Google Play Music,,,Google Play Music,2018-03-29T11:36:57.532Z,The Final Battle,,True,False,False
Jason Weaver,Google Play Music,,,Google Play Music,2018-03-29T11:33:14.371Z,I Just Can't Wait to Be King,,True,False,False
Lin-Manuel Miranda,Google Play Music,,,Google Play Music,2018-03-29T11:30:22.709Z,Where You Are (Demo),,True,False,False
Nathan Lane,Google Play Music,,,Google Play Music,2018-03-29T11:27:20.787Z,Hakuna Matata,,True,False,False
Hans Zimmer,Google Play Music,,,Google Play Music,2018-03-29T11:23:12.897Z,Bowling for Buzzards,,True,False,False
,Play Music,,,Google Play Music,2018-03-29T11:23:08.606Z,best of disney animation,https://play.google.com/music/search/best+of+disney+animation,False,False,True
,Play Music,,,Google Play Music,2018-03-29T11:22:58.860Z,walt disney playlist,https://play.google.com/music/search/walt+disney+playlist,False,False,True
Hans Zimmer,Google Play Music,,,Google Play Music,2018-03-29T11:22:41.208Z,If You Ever Come Back We'll Kill You,,True,False,False
Hans Zimmer,Google Play Music,,,Google Play Music,2018-03-29T08:27:21.165Z,Mufasa Dies,,True,False,False
